Content ID,Reaction Type,Datetime,Content Type,Category,URL,Sentiment,Score
6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,intrigued,2020-07-13 00:45:56,GIF,soccer,https://socialbuzz.cdn.com/content/storage/6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,positive,45
6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,adore,2021-02-25 18:09:39,GIF,soccer,https://socialbuzz.cdn.com/content/storage/6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,positive,72
8cabe738-41cd-47e1-82e2-20972f320fb1,intrigued,2021-02-03 01:12:32,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,positive,45
8cabe738-41cd-47e1-82e2-20972f320fb1,intrigued,2020-09-01 00:58:46,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,positive,45
8cabe738-41cd-47e1-82e2-20972f320fb1,scared,2021-03-26 18:03:17,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,negative,15
8cabe738-41cd-47e1-82e2-20972f320fb1,disgust,2020-10-22 04:55:31,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,negative,0
8cabe738-41cd-47e1-82e2-20972f320fb1,heart,2020-07-08 07:27:35,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,positive,60
8cabe738-41cd-47e1-82e2-20972f320fb1,hate,2021-02-08 03:15:49,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,negative,5
8cabe738-41cd-47e1-82e2-20972f320fb1,hate,2020-08-17 20:07:15,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,negative,5
8cabe738-41cd-47e1-82e2-20972f320fb1,scared,2021-03-06 11:13:14,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,negative,15
8cabe738-41cd-47e1-82e2-20972f320fb1,interested,2021-03-22 19:46:58,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,positive,30
8cabe738-41cd-47e1-82e2-20972f320fb1,love,2021-06-11 05:43:59,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,positive,65
8cabe738-41cd-47e1-82e2-20972f320fb1,adore,2021-01-27 16:15:50,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,positive,72
8cabe738-41cd-47e1-82e2-20972f320fb1,intrigued,2021-02-19 19:03:22,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,positive,45
8cabe738-41cd-47e1-82e2-20972f320fb1,hate,2021-01-21 09:48:55,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,negative,5
8cabe738-41cd-47e1-82e2-20972f320fb1,cherish,2021-05-27 04:16:47,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,positive,70
8cabe738-41cd-47e1-82e2-20972f320fb1,want,2020-06-24 22:35:42,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,positive,70
8cabe738-41cd-47e1-82e2-20972f320fb1,super love,2020-11-22 01:36:48,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,positive,75
8cabe738-41cd-47e1-82e2-20972f320fb1,disgust,2020-07-19 11:05:09,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,negative,0
8cabe738-41cd-47e1-82e2-20972f320fb1,disgust,2020-11-19 18:36:50,photo,public speaking,https://socialbuzz.cdn.com/content/storage/8cabe738-41cd-47e1-82e2-20972f320fb1,negative,0
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,2020-09-05 07:49:06,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,2021-06-02 06:09:50,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,0
e3bb5693-091c-47de-b4b7-78e28b5fbb98,scared,2020-07-22 10:32:53,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,15
e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,2021-04-21 15:13:23,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,65
e3bb5693-091c-47de-b4b7-78e28b5fbb98,intrigued,2021-02-03 09:21:17,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,45
e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,2020-11-11 15:00:17,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,2020-12-03 17:07:26,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,heart,2021-01-14 06:56:28,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,60
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,2020-07-04 07:51:36,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,2021-06-05 14:42:27,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,indifferent,2021-05-23 19:38:34,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,neutral,20
e3bb5693-091c-47de-b4b7-78e28b5fbb98,like,2021-04-02 20:02:03,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,50
e3bb5693-091c-47de-b4b7-78e28b5fbb98,indifferent,2021-02-18 11:27:35,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,neutral,20
e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,2020-12-15 14:59:21,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,cherish,2021-02-20 06:35:02,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,70
e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,2021-05-31 20:33:53,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,2020-08-08 00:02:19,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,2020-06-27 15:26:58,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,0
e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,2020-12-31 02:47:11,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,30
e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,2021-01-07 01:18:17,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,10
e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,2020-12-04 07:34:01,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,0
e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,2021-04-21 06:24:12,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,2020-09-20 21:12:35,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,65
e3bb5693-091c-47de-b4b7-78e28b5fbb98,want,2021-05-17 02:22:47,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,70
e3bb5693-091c-47de-b4b7-78e28b5fbb98,heart,2020-08-22 06:42:53,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,60
e3bb5693-091c-47de-b4b7-78e28b5fbb98,indifferent,2020-08-23 04:15:13,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,neutral,20
e3bb5693-091c-47de-b4b7-78e28b5fbb98,want,2020-09-18 09:02:26,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,70
e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,2021-02-22 08:11:43,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,5
e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,2021-04-19 00:20:13,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,30
e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,2020-12-10 10:25:59,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,10
e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,2021-04-06 14:44:07,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,0
e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,2021-04-20 23:36:26,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,5
e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,2021-06-17 14:08:28,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,10
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,2020-12-13 09:21:10,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,cherish,2020-12-29 13:56:22,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,70
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,2020-11-02 13:33:46,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,2020-11-10 06:57:00,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,65
e3bb5693-091c-47de-b4b7-78e28b5fbb98,super love,2020-12-17 01:25:58,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,75
e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,2020-08-14 10:56:12,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,positive,65
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,2020-08-24 03:49:12,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98,negative,12
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,peeking,2021-01-24 23:26:24,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,neutral,35
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,2020-12-13 08:44:38,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,60
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,2020-09-14 13:09:41,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,65
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,2021-01-18 11:03:17,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,30
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,like,2020-10-27 23:10:34,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,50
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,adore,2020-11-06 23:29:19,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,72
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,2020-10-29 04:07:32,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,negative,0
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,2020-07-01 02:53:14,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,negative,10
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,2020-09-04 14:29:07,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,60
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,2020-07-24 19:58:01,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,65
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,want,2021-02-02 14:39:29,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,70
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,2021-01-07 22:40:42,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,negative,5
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,2020-11-06 16:44:36,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,negative,10
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,2020-07-18 03:35:33,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,negative,0
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,2020-08-16 09:34:15,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,30
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,2021-04-01 01:30:19,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,75
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,want,2021-02-28 06:24:32,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,70
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,2021-04-06 06:51:02,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,75
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,adore,2020-11-11 03:35:13,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,72
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,2020-06-30 00:36:35,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,negative,5
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,2021-02-01 16:03:13,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,negative,10
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,like,2020-08-14 23:22:20,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,50
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,2021-03-02 15:03:00,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,65
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,2021-05-28 07:16:04,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,30
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,intrigued,2020-09-13 15:38:00,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,45
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,indifferent,2020-09-18 02:58:21,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,neutral,20
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,worried,2021-01-20 02:43:51,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,negative,12
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,2020-07-10 23:57:51,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,positive,60
36bd1711-92f6-4240-8ac5-21df845abe86,heart,2020-08-03 09:58:50,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,60
36bd1711-92f6-4240-8ac5-21df845abe86,worried,2020-09-29 08:36:21,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,negative,12
36bd1711-92f6-4240-8ac5-21df845abe86,interested,2021-06-01 05:02:37,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,30
36bd1711-92f6-4240-8ac5-21df845abe86,scared,2020-08-17 16:41:31,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,negative,15
36bd1711-92f6-4240-8ac5-21df845abe86,disgust,2020-08-31 22:11:17,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,negative,0
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2020-09-26 23:13:55,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,indifferent,2020-09-06 18:22:52,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,neutral,20
36bd1711-92f6-4240-8ac5-21df845abe86,worried,2021-02-03 04:51:29,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,negative,12
36bd1711-92f6-4240-8ac5-21df845abe86,interested,2021-04-08 00:24:05,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,30
36bd1711-92f6-4240-8ac5-21df845abe86,love,2020-07-20 17:51:01,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,65
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2021-02-23 04:31:00,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,2020-10-08 14:48:49,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,45
36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,2021-05-08 16:38:52,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,45
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2021-04-16 01:53:09,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,dislike,2020-12-18 01:53:09,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,negative,10
36bd1711-92f6-4240-8ac5-21df845abe86,adore,2020-10-12 08:36:15,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,72
36bd1711-92f6-4240-8ac5-21df845abe86,hate,2021-01-17 21:14:58,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,negative,5
36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,2020-11-10 00:49:36,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,45
36bd1711-92f6-4240-8ac5-21df845abe86,peeking,2021-05-03 20:50:03,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,neutral,35
36bd1711-92f6-4240-8ac5-21df845abe86,scared,2021-01-21 05:20:00,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,negative,15
36bd1711-92f6-4240-8ac5-21df845abe86,scared,2021-02-01 07:44:59,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,negative,15
36bd1711-92f6-4240-8ac5-21df845abe86,adore,2020-10-20 11:17:34,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,72
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2020-09-20 18:54:34,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,worried,2020-12-07 22:01:34,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,negative,12
36bd1711-92f6-4240-8ac5-21df845abe86,adore,2021-01-14 11:32:51,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,72
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2020-12-12 14:05:06,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2021-03-01 01:53:57,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,peeking,2021-05-02 01:11:05,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,neutral,35
36bd1711-92f6-4240-8ac5-21df845abe86,interested,2021-04-27 22:15:14,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,30
36bd1711-92f6-4240-8ac5-21df845abe86,cherish,2021-04-06 18:47:26,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,70
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2021-05-23 14:14:23,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86,positive,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,2020-08-24 01:22:06,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,positive,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,2020-12-01 22:12:12,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,negative,5
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,2021-01-21 07:52:30,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,negative,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,2020-08-02 05:14:43,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,negative,5
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,like,2020-11-11 17:12:58,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,positive,50
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,2021-06-07 22:47:31,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,positive,60
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,2020-11-27 11:59:05,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,positive,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,2021-04-28 14:31:56,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,negative,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,2020-12-31 02:41:03,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,negative,12
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,peeking,2021-06-05 12:07:46,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,neutral,35
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,indifferent,2021-03-30 23:59:44,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,neutral,20
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,2021-02-25 22:23:31,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,positive,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,2021-02-20 20:50:09,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,negative,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,intrigued,2020-11-15 16:04:26,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,positive,45
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,2020-11-27 05:57:14,audio,culture,https://socialbuzz.cdn.com/content/storage/2c9b8ec2-7eb1-47fd-891d-a5b23c019839,positive,70
